metric,k,actual_user,actual_sample,predicted_user,is_correct,score,neighbor_count,neighbors_json,distances_by_user_json
chebyshev,7,Sylwia,5,Bartek,False,147.9,7,"[{""distance"": 119.09999999997672, ""sample"": 3, ""user"": ""Mateusz""}, {""distance"": 119.5, ""sample"": 5, ""user"": ""Mateusz""}, {""distance"": 147.89999999850988, ""sample"": 2, ""user"": ""Bartek""}, {""distance"": 147.89999999850988, ""sample"": 3, ""user"": ""Bartek""}, {""distance"": 147.89999999850988, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 147.89999999850988, ""sample"": 1, ""user"": ""Majkel""}, {""distance"": 147.89999999850988, ""sample"": 1, ""user"": ""Nick:)""}]","{""Bartek"": 147.89999999850988, ""Majkel"": 147.89999999850988, ""Mateusz"": 119.29999999998836, ""Nick:)"": 147.89999999850988}"
chebyshev,7,Ulung,1,67,False,36.0,7,"[{""distance"": 31.999999999992724, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 31.999999999992724, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 31.999999999992724, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 36.0, ""sample"": 2, ""user"": ""67""}, {""distance"": 36.0, ""sample"": 3, ""user"": ""67""}, {""distance"": 36.0, ""sample"": 4, ""user"": ""67""}, {""distance"": 36.0, ""sample"": 5, ""user"": ""67""}]","{""67"": 36.0, ""Nick:)"": 31.999999999992724, ""Ulung"": 31.999999999992724}"
chebyshev,7,Ulung,2,67,False,29.0,7,"[{""distance"": 26.0, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 29.0, ""sample"": 2, ""user"": ""67""}, {""distance"": 29.0, ""sample"": 3, ""user"": ""67""}, {""distance"": 29.0, ""sample"": 4, ""user"": ""67""}, {""distance"": 29.0, ""sample"": 5, ""user"": ""67""}, {""distance"": 29.0, ""sample"": 2, ""user"": ""Kosak""}, {""distance"": 29.0, ""sample"": 4, ""user"": ""Kosak""}]","{""67"": 29.0, ""Kosak"": 29.0, ""Nick:)"": 26.0}"
chebyshev,7,Ulung,3,Bartek,False,25.5,7,"[{""distance"": 21.000000000029104, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 30.000000000029104, ""sample"": 2, ""user"": ""Bartek""}, {""distance"": 30.999999999970896, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 31.999999999992724, ""sample"": 1, ""user"": ""Ulung""}, {""distance"": 36.0, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 39.0, ""sample"": 2, ""user"": ""67""}, {""distance"": 39.0, ""sample"": 3, ""user"": ""67""}]","{""67"": 39.0, ""Bartek"": 25.500000000029104, ""Nick:)"": 36.0, ""Ulung"": 31.49999999998181}"
chebyshev,7,Ulung,4,67,False,38.0,7,"[{""distance"": 23.999999999970896, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 37.999999999970896, ""sample"": 2, ""user"": ""67""}, {""distance"": 37.999999999970896, ""sample"": 3, ""user"": ""67""}, {""distance"": 37.999999999970896, ""sample"": 4, ""user"": ""67""}, {""distance"": 37.999999999970896, ""sample"": 5, ""user"": ""67""}, {""distance"": 37.999999999970896, ""sample"": 2, ""user"": ""Kosak""}, {""distance"": 37.999999999970896, ""sample"": 4, ""user"": ""Kosak""}]","{""67"": 37.999999999970896, ""Kosak"": 37.999999999970896, ""Nick:)"": 23.999999999970896}"
chebyshev,7,Ulung,5,HETER,False,123.65,7,"[{""distance"": 81.0, ""sample"": 1, ""user"": ""Bartek""}, {""distance"": 86.97619047619047, ""sample"": 1, ""user"": ""Maja""}, {""distance"": 118.09999999962747, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 127.19999980926514, ""sample"": 5, ""user"": ""Dominik""}, {""distance"": 128.80000007152557, ""sample"": 1, ""user"": ""Olo""}, {""distance"": 129.19999999925494, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 138.7928571450923, ""sample"": 5, ""user"": ""Marcin""}]","{""Bartek"": 81.0, ""Dominik"": 127.19999980926514, ""HETER"": 123.6499999994412, ""Maja"": 86.97619047619047, ""Marcin"": 138.7928571450923, ""Olo"": 128.80000007152557}"
chebyshev,9,,1,Dominik,False,271.2,9,"[{""distance"": 137.60000002384186, ""sample"": 1, ""user"": ""Grzes""}, {""distance"": 168.8, ""sample"": 1, ""user"": ""Dominik""}, {""distance"": 269.8999999165535, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 273.7749999985099, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 310.2000000004967, ""sample"": 2, ""user"": ""Marcin""}, {""distance"": 317.3500000089407, ""sample"": 4, ""user"": ""Lukasz""}, {""distance"": 357.12500001490116, ""sample"": 2, ""user"": ""Emilia_A""}, {""distance"": 363.24999994039536, ""sample"": 4, ""user"": ""Maja""}, {""distance"": 374.8999999165535, ""sample"": 2, ""user"": ""Dominik""}]","{""Dominik"": 271.199999944369, ""Emilia_A"": 357.12500001490116, ""Grzes"": 137.60000002384186, ""Lukasz"": 317.3500000089407, ""Maja"": 363.24999994039536, ""Marcin"": 291.98749999950326}"
chebyshev,9,67,2,Michał Woźniak,False,2.854634,9,"[{""distance"": 1.4833333492279053, ""sample"": 4, ""user"": ""67""}, {""distance"": 2.381912581807561, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 2.7501885843743086, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 2.7833333369344473, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 2.7994013307422003, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 3.0666666626930237, ""sample"": 3, ""user"": ""67""}, {""distance"": 3.0666666626930237, ""sample"": 5, ""user"": ""67""}, {""distance"": 3.558333338238299, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 3.8222222228844958, ""sample"": 3, ""user"": ""Rita skeeter""}]","{""67"": 2.5388888915379844, ""Micha\u0142 Wo\u017aniak"": 2.854633834419363, ""Rita skeeter"": 3.8222222228844958}"
chebyshev,9,67,3,Michał Woźniak,False,5.655,9,"[{""distance"": 0.21519691788631956, ""sample"": 5, ""user"": ""67""}, {""distance"": 3.0666666626930237, ""sample"": 2, ""user"": ""67""}, {""distance"": 4.256196492144053, ""sample"": 4, ""user"": ""Rita skeeter""}, {""distance"": 4.550000011920929, ""sample"": 4, ""user"": ""67""}, {""distance"": 5.100000001490116, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 5.200000002980232, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 5.5, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 5.849999999627471, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 6.625000000931323, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""67"": 2.6106211975000906, ""Micha\u0142 Wo\u017aniak"": 5.655000001005829, ""Rita skeeter"": 4.256196492144053}"
chebyshev,9,67,4,Michał Woźniak,False,2.821203,9,"[{""distance"": 1.4833333492279053, ""sample"": 2, ""user"": ""67""}, {""distance"": 2.5648639233534247, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 2.5662604039130485, ""sample"": 3, ""user"": ""Rita skeeter""}, {""distance"": 2.686898126698053, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 2.9331399259201723, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 2.9387580102479527, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 2.982352672288064, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 3.4943650297149187, ""sample"": 5, ""user"": ""Rita skeeter""}, {""distance"": 3.6748212616019043, ""sample"": 5, ""user"": ""Kosak""}]","{""67"": 1.4833333492279053, ""Kosak"": 3.6748212616019043, ""Micha\u0142 Wo\u017aniak"": 2.8212025317015335, ""Rita skeeter"": 3.0303127168139836}"
chebyshev,9,67,5,Michał Woźniak,False,5.655,9,"[{""distance"": 0.21519691788631956, ""sample"": 3, ""user"": ""67""}, {""distance"": 3.0666666626930237, ""sample"": 2, ""user"": ""67""}, {""distance"": 4.471393410030371, ""sample"": 4, ""user"": ""Rita skeeter""}, {""distance"": 4.550000011920929, ""sample"": 4, ""user"": ""67""}, {""distance"": 5.100000001490116, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 5.200000002980232, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 5.5, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 5.849999999627471, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 6.625000000931323, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""67"": 2.6106211975000906, ""Micha\u0142 Wo\u017aniak"": 5.655000001005829, ""Rita skeeter"": 4.471393410030371}"
chebyshev,9,Anita,1,Bartek,False,105.8,9,"[{""distance"": 105.80000001192093, ""sample"": 2, ""user"": ""Bartek""}, {""distance"": 105.80000001192093, ""sample"": 3, ""user"": ""Bartek""}, {""distance"": 105.80000001192093, ""sample"": 4, ""user"": ""Bartek""}, {""distance"": 105.80000001192093, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 105.80000001192093, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 105.80000001192093, ""sample"": 2, ""user"": ""Nick:)""}, {""distance"": 105.80000001192093, ""sample"": 3, ""user"": ""Nick:)""}, {""distance"": 105.80000001192093, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 105.80000001192093, ""sample"": 1, ""user"": ""Ulung""}]","{""Bartek"": 105.80000001192093, ""Nick:)"": 105.80000001192093, ""Ulung"": 105.80000001192093}"
chebyshev,9,Anita,2,Sylwia,False,204.7,9,"[{""distance"": 183.3999999910593, ""sample"": 5, ""user"": ""Anita""}, {""distance"": 204.69999998807907, ""sample"": 3, ""user"": ""Anita""}, {""distance"": 204.69999998807907, ""sample"": 3, ""user"": ""HETER""}, {""distance"": 204.69999998807907, ""sample"": 1, ""user"": ""Mateusz""}, {""distance"": 204.69999998807907, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 204.69999998807907, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 204.69999998807907, ""sample"": 2, ""user"": ""Sylwia""}, {""distance"": 204.69999998807907, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 204.69999998807907, ""sample"": 4, ""user"": ""Sylwia""}]","{""Anita"": 194.0499999895692, ""HETER"": 204.69999998807907, ""Mateusz"": 204.69999998807907, ""Sylwia"": 204.69999998807907}"
chebyshev,9,Anita,3,Sylwia,False,141.325,9,"[{""distance"": 109.39999997615814, ""sample"": 5, ""user"": ""Anita""}, {""distance"": 117.5, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 125.10000002384186, ""sample"": 4, ""user"": ""Mateusz""}, {""distance"": 136.80000000001746, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 145.20000000298023, ""sample"": 2, ""user"": ""Sylwia""}, {""distance"": 149.20000000298023, ""sample"": 3, ""user"": ""Majkel""}, {""distance"": 151.0999999642372, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 151.5, ""sample"": 4, ""user"": ""Sylwia""}, {""distance"": 166.99999999906868, ""sample"": 3, ""user"": ""HETER""}]","{""Anita"": 109.39999997615814, ""HETER"": 166.99999999906868, ""Majkel"": 149.20000000298023, ""Mateusz"": 130.95000001192966, ""Sylwia"": 141.32499999180436}"
chebyshev,9,Anita,4,Nick:),False,105.35,9,"[{""distance"": 87.5, ""sample"": 5, ""user"": ""Mateusz""}, {""distance"": 105.35000002384186, ""sample"": 2, ""user"": ""Bartek""}, {""distance"": 105.35000002384186, ""sample"": 3, ""user"": ""Bartek""}, {""distance"": 105.35000002384186, ""sample"": 4, ""user"": ""Bartek""}, {""distance"": 105.35000002384186, ""sample"": 1, ""user"": ""Majkel""}, {""distance"": 105.35000002384186, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 105.35000002384186, ""sample"": 2, ""user"": ""Nick:)""}, {""distance"": 105.35000002384186, ""sample"": 3, ""user"": ""Nick:)""}, {""distance"": 105.35000002384186, ""sample"": 4, ""user"": ""Nick:)""}]","{""Bartek"": 105.35000002384186, ""Majkel"": 105.35000002384186, ""Mateusz"": 87.5, ""Nick:)"": 105.35000002384186}"
chebyshev,9,Anita,5,Sylwia,False,137.475,9,"[{""distance"": 109.39999997615814, ""sample"": 3, ""user"": ""Anita""}, {""distance"": 109.39999997615814, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 117.5, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 136.80000000001746, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 145.20000000298023, ""sample"": 2, ""user"": ""Sylwia""}, {""distance"": 149.20000000298023, ""sample"": 3, ""user"": ""Majkel""}, {""distance"": 166.99999999906868, ""sample"": 3, ""user"": ""HETER""}, {""distance"": 167.5, ""sample"": 4, ""user"": ""Mateusz""}, {""distance"": 177.79999999701977, ""sample"": 4, ""user"": ""Sylwia""}]","{""Anita"": 109.39999997615814, ""HETER"": 166.99999999906868, ""Majkel"": 149.20000000298023, ""Mateusz"": 152.15000000000873, ""Sylwia"": 137.47499999403954}"
chebyshev,9,Bartek,1,HETER,False,128.0,9,"[{""distance"": 81.0, ""sample"": 5, ""user"": ""Ulung""}, {""distance"": 81.79999995231628, ""sample"": 1, ""user"": ""Maja""}, {""distance"": 115.09999999962747, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 125.6999999992513, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 125.80000007152557, ""sample"": 1, ""user"": ""Olo""}, {""distance"": 127.19999980926514, ""sample"": 5, ""user"": ""Dominik""}, {""distance"": 136.1500000022388, ""sample"": 5, ""user"": ""Marcin""}, {""distance"": 137.0, ""sample"": 4, ""user"": ""Majkel""}, {""distance"": 143.19999999925494, ""sample"": 4, ""user"": ""HETER""}]","{""Dominik"": 127.19999980926514, ""HETER"": 127.9999999993779, ""Maja"": 81.79999995231628, ""Majkel"": 137.0, ""Marcin"": 136.1500000022388, ""Olo"": 125.80000007152557, ""Ulung"": 81.0}"
chebyshev,9,Bartek,2,67,False,61.0,9,"[{""distance"": 19.999999999970896, ""sample"": 2, ""user"": ""Nick:)""}, {""distance"": 27.0, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 30.000000000029104, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 61.0, ""sample"": 2, ""user"": ""67""}, {""distance"": 61.0, ""sample"": 3, ""user"": ""67""}, {""distance"": 61.0, ""sample"": 4, ""user"": ""67""}, {""distance"": 61.0, ""sample"": 5, ""user"": ""67""}, {""distance"": 61.0, ""sample"": 3, ""user"": ""Bartek""}, {""distance"": 61.0, ""sample"": 4, ""user"": ""Bartek""}]","{""67"": 61.0, ""Bartek"": 49.666666666666664, ""Nick:)"": 19.999999999970896, ""Ulung"": 30.000000000029104}"
chebyshev,9,Bartek,3,67,False,56.5,9,"[{""distance"": 33.0, ""sample"": 3, ""user"": ""Nick:)""}, {""distance"": 56.5, ""sample"": 2, ""user"": ""67""}, {""distance"": 56.5, ""sample"": 3, ""user"": ""67""}, {""distance"": 56.5, ""sample"": 4, ""user"": ""67""}, {""distance"": 56.5, ""sample"": 5, ""user"": ""67""}, {""distance"": 56.5, ""sample"": 4, ""user"": ""Bartek""}, {""distance"": 56.5, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 56.5, ""sample"": 2, ""user"": ""Kosak""}, {""distance"": 56.5, ""sample"": 4, ""user"": ""Kosak""}]","{""67"": 56.5, ""Bartek"": 56.5, ""Kosak"": 56.5, ""Nick:)"": 33.0}"
chebyshev,9,Bartek,4,67,False,53.0,9,"[{""distance"": 53.0, ""sample"": 2, ""user"": ""67""}, {""distance"": 53.0, ""sample"": 3, ""user"": ""67""}, {""distance"": 53.0, ""sample"": 4, ""user"": ""67""}, {""distance"": 53.0, ""sample"": 5, ""user"": ""67""}, {""distance"": 53.0, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 53.0, ""sample"": 2, ""user"": ""Kosak""}, {""distance"": 53.0, ""sample"": 4, ""user"": ""Kosak""}, {""distance"": 53.0, ""sample"": 5, ""user"": ""Kosak""}, {""distance"": 53.0, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""67"": 53.0, ""Bartek"": 53.0, ""Kosak"": 53.0, ""Micha\u0142 Wo\u017aniak"": 53.0}"
chebyshev,9,Bartek,5,67,False,52.0,9,"[{""distance"": 21.000000000029104, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 27.0, ""sample"": 2, ""user"": ""Bartek""}, {""distance"": 41.0, ""sample"": 2, ""user"": ""Nick:)""}, {""distance"": 52.0, ""sample"": 2, ""user"": ""67""}, {""distance"": 52.0, ""sample"": 3, ""user"": ""67""}, {""distance"": 52.0, ""sample"": 4, ""user"": ""67""}, {""distance"": 52.0, ""sample"": 5, ""user"": ""67""}, {""distance"": 52.0, ""sample"": 2, ""user"": ""Kosak""}, {""distance"": 52.0, ""sample"": 4, ""user"": ""Kosak""}]","{""67"": 52.0, ""Bartek"": 27.0, ""Kosak"": 52.0, ""Nick:)"": 41.0, ""Ulung"": 21.000000000029104}"
chebyshev,9,Dominik,1,Marcin,False,242.311111,9,"[{""distance"": 168.8, ""sample"": 1, ""user"": """"}, {""distance"": 168.8, ""sample"": 1, ""user"": ""Grzes""}, {""distance"": 188.3350000053644, ""sample"": 2, ""user"": ""Emilia_A""}, {""distance"": 202.40000000223517, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 217.59999990463257, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 228.89999999850988, ""sample"": 2, ""user"": ""Marcin""}, {""distance"": 265.04999999701977, ""sample"": 4, ""user"": ""Lukasz""}, {""distance"": 295.6333333353202, ""sample"": 3, ""user"": ""Marcin""}, {""distance"": 303.5766666650772, ""sample"": 4, ""user"": ""Emilia_A""}]","{"""": 168.8, ""Dominik"": 217.59999990463257, ""Emilia_A"": 245.9558333352208, ""Grzes"": 168.8, ""Lukasz"": 265.04999999701977, ""Marcin"": 242.31111111202176}"
chebyshev,9,Dominik,2,Maja,False,109.1,9,"[{""distance"": 98.35000014305115, ""sample"": 5, ""user"": ""Maja""}, {""distance"": 98.35000014305115, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 99.20476192519779, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 116.2999997138977, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 119.23499994277955, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 119.85000014305115, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 120.1999999023974, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 135.10000009462237, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 148.60000000149012, ""sample"": 2, ""user"": ""Marcin""}]","{""Dominik"": 117.76749982833863, ""HETER"": 135.10000009462237, ""Maja"": 109.10000014305115, ""Majkel"": 98.35000014305115, ""Marcin"": 134.39999995194376, ""Olo"": 99.20476192519779}"
chebyshev,9,Dominik,3,Maja,False,102.466667,9,"[{""distance"": 82.80000019073486, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 87.39999999850988, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 95.73333326975506, ""sample"": 2, ""user"": ""Maja""}, {""distance"": 97.77692316128658, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 104.46666663885117, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 107.19999992847443, ""sample"": 5, ""user"": ""Maja""}, {""distance"": 112.68333331743878, ""sample"": 5, ""user"": ""Olo""}, {""distance"": 119.23499994277955, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 127.43333331743878, ""sample"": 2, ""user"": ""Olo""}]","{""Dominik"": 119.23499994277955, ""HETER"": 87.39999999850988, ""Maja"": 102.46666661236021, ""Majkel"": 82.80000019073486, ""Olo"": 112.63119659872137}"
chebyshev,9,Dominik,4,Marcin,False,132.45,9,"[{""distance"": 116.2999997138977, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 116.2999997138977, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 133.39999997615814, ""sample"": 2, ""user"": ""Emilia_A""}, {""distance"": 135.09999999403954, ""sample"": 5, ""user"": ""Lukasz""}, {""distance"": 148.60000000149012, ""sample"": 2, ""user"": ""Marcin""}, {""distance"": 164.16666682561237, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 172.6000000089407, ""sample"": 4, ""user"": ""Lukasz""}, {""distance"": 180.80000008642673, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 197.80000019073486, ""sample"": 5, ""user"": ""Maja""}]","{""Dominik"": 140.23333326975504, ""Emilia_A"": 133.39999997615814, ""Lukasz"": 153.85000000149012, ""Maja"": 197.80000019073486, ""Majkel"": 180.80000008642673, ""Marcin"": 132.4499998576939}"
chebyshev,9,Dominik,5,Marcin,False,117.55,9,"[{""distance"": 107.89999961853027, ""sample"": 1, ""user"": ""Marcin""}, {""distance"": 127.19999980926514, ""sample"": 1, ""user"": ""Bartek""}, {""distance"": 127.19999980926514, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 127.19999980926514, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 127.19999980926514, ""sample"": 1, ""user"": ""Maja""}, {""distance"": 127.19999980926514, ""sample"": 4, ""user"": ""Majkel""}, {""distance"": 127.19999980926514, ""sample"": 5, ""user"": ""Marcin""}, {""distance"": 127.19999980926514, ""sample"": 1, ""user"": ""Olo""}, {""distance"": 127.19999980926514, ""sample"": 5, ""user"": ""Ulung""}]","{""Bartek"": 127.19999980926514, ""HETER"": 127.19999980926514, ""Maja"": 127.19999980926514, ""Majkel"": 127.19999980926514, ""Marcin"": 117.5499997138977, ""Olo"": 127.19999980926514, ""Ulung"": 127.19999980926514}"
chebyshev,9,Emilia_A,2,Marcin,False,156.327778,9,"[{""distance"": 133.39999997615814, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 133.39999997615814, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 148.60000000149012, ""sample"": 2, ""user"": ""Marcin""}, {""distance"": 150.25, ""sample"": 4, ""user"": ""Emilia_A""}, {""distance"": 172.6000000089407, ""sample"": 4, ""user"": ""Lukasz""}, {""distance"": 179.30000001192093, ""sample"": 3, ""user"": ""Emilia_A""}, {""distance"": 186.98333335916203, ""sample"": 3, ""user"": ""Marcin""}, {""distance"": 188.3350000053644, ""sample"": 1, ""user"": ""Dominik""}, {""distance"": 213.94999992847443, ""sample"": 2, ""user"": ""Dominik""}]","{""Dominik"": 178.56166663666568, ""Emilia_A"": 164.77500000596046, ""Lukasz"": 172.6000000089407, ""Marcin"": 156.32777777893676}"
chebyshev,9,Emilia_A,3,Emilia_A,True,175.9,9,"[{""distance"": 125.5, ""sample"": 4, ""user"": ""Emilia_A""}, {""distance"": 176.09999999403954, ""sample"": 3, ""user"": ""Marcin""}, {""distance"": 179.30000001192093, ""sample"": 2, ""user"": ""Emilia_A""}, {""distance"": 190.6555555653241, ""sample"": 2, ""user"": ""Marcin""}, {""distance"": 222.89999997615814, ""sample"": 5, ""user"": ""Emilia_A""}, {""distance"": 227.02222223000393, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 232.8522222028838, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 244.33888885047702, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 247.6388888756434, ""sample"": 3, ""user"": ""Maja""}]","{""Dominik"": 238.5955555266804, ""Emilia_A"": 175.89999999602637, ""Maja"": 247.6388888756434, ""Marcin"": 197.92592592978917}"
chebyshev,9,Emilia_A,4,Emilia_A,True,166.216667,9,"[{""distance"": 125.5, ""sample"": 3, ""user"": ""Emilia_A""}, {""distance"": 150.25, ""sample"": 2, ""user"": ""Emilia_A""}, {""distance"": 162.400000008444, ""sample"": 2, ""user"": ""Marcin""}, {""distance"": 176.09999999403954, ""sample"": 3, ""user"": ""Marcin""}, {""distance"": 198.76666667312384, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 204.5966666460037, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 216.08333329359692, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 219.38333334525427, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 222.89999997615814, ""sample"": 5, ""user"": ""Emilia_A""}]","{""Dominik"": 210.33999996980032, ""Emilia_A"": 166.2166666587194, ""Maja"": 219.38333334525427, ""Marcin"": 179.08888889186915}"
chebyshev,9,Emilia_A,5,Dominik,False,222.9,9,"[{""distance"": 222.89999997615814, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 222.89999997615814, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 222.89999997615814, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 222.89999997615814, ""sample"": 3, ""user"": ""Emilia_A""}, {""distance"": 222.89999997615814, ""sample"": 4, ""user"": ""Emilia_A""}, {""distance"": 222.89999997615814, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 222.89999997615814, ""sample"": 2, ""user"": ""Lukasz""}, {""distance"": 222.89999997615814, ""sample"": 4, ""user"": ""Lukasz""}, {""distance"": 222.89999997615814, ""sample"": 5, ""user"": ""Lukasz""}]","{""Dominik"": 222.89999997615814, ""Emilia_A"": 222.89999997615814, ""HETER"": 222.89999997615814, ""Lukasz"": 222.89999997615814}"
chebyshev,9,Grzes,1,Dominik,False,243.877778,9,"[{""distance"": 137.60000002384186, ""sample"": 1, ""user"": """"}, {""distance"": 168.8, ""sample"": 1, ""user"": ""Dominik""}, {""distance"": 248.94999999704305, ""sample"": 4, ""user"": ""Lukasz""}, {""distance"": 256.3333333333333, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 273.7749999985099, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 306.49999990465585, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 310.2000000004967, ""sample"": 2, ""user"": ""Marcin""}, {""distance"": 312.6000000030035, ""sample"": 5, ""user"": ""Lukasz""}, {""distance"": 341.45555555158194, ""sample"": 5, ""user"": ""Emilia_A""}]","{"""": 137.60000002384186, ""Dominik"": 243.87777774599638, ""Emilia_A"": 341.45555555158194, ""Lukasz"": 280.7750000000233, ""Marcin"": 291.98749999950326}"
chebyshev,9,HETER,1,Maja,False,94.994444,9,"[{""distance"": 87.39999999850988, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 87.39999999850988, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 87.98333335667849, ""sample"": 5, ""user"": ""Maja""}, {""distance"": 92.69999992847443, ""sample"": 2, ""user"": ""Olo""}, {""distance"": 109.60000002384186, ""sample"": 2, ""user"": ""Maja""}, {""distance"": 117.73333333308499, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 119.80000000167638, ""sample"": 3, ""user"": ""HETER""}, {""distance"": 129.40000000596046, ""sample"": 5, ""user"": ""Majkel""}, {""distance"": 135.10000009462237, ""sample"": 2, ""user"": ""Dominik""}]","{""Dominik"": 111.25000004656613, ""HETER"": 119.80000000167638, ""Maja"": 94.99444445967674, ""Majkel"": 123.56666666952273, ""Olo"": 92.69999992847443}"
